what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1358688609054
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1358688609055
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1358688609056
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1358688609057
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1358688609058
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1358688609058
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1358688609058
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1358688609059
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1358688609060
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1358688609060
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1358688609060
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1358688609061
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1358688609062
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1358688609062
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1358688609063
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1358688609063
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1358688609064
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1358688609064
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1358688609065
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1358688609066
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1358688609066
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1358688609067
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1358688609067
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1358688609068
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1358688609068
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1358688609069
started,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1358688609069
started,bundle,org.eclipse.zest.core,1.2.0.v20100525-1225,"org.eclipse.zest.core",1358688609070
started,bundle,org.eclipse.zest.layouts,1.1.0.v20100616-1515,"org.eclipse.zest.layouts",1358688609070
started,bundle,org.jboss.tools.smooks.core,1.2.0.v20110215-1231-H25-GA,"org.jboss.tools.smooks.core",1358688609072
started,bundle,org.jboss.tools.smooks.runtime,1.3.0.v20110215-1231-H25-GA,"org.jboss.tools.smooks.runtime",1358688609073
started,bundle,org.jboss.tools.smooks.templating,1.1.0.v20110215-1231-H25-GA,"org.jboss.tools.smooks.templating",1358688609073
started,bundle,org.jboss.tools.smooks.ui,1.2.0.v20110215-1231-H25-GA,"org.jboss.tools.smooks.ui",1358688609074
started,bundle,org.milyn.smooks.osgi,1.5.0.SNAPSHOT,"org.milyn.smooks.osgi",1358688609074
started,bundle,org.smooks.edi.editor,1.0.1.201105031731,"org.smooks.edi.editor",1358688609075
started,bundle,org.smooks.edi.editor.model,1.0.1.201105031731,"org.smooks.edi.editor.model",1358688609075
started,bundle,org.w3c.css.sac,1.3.0.v200805290154,"org.w3c.css.sac",1358688609076
started,bundle,org.w3c.dom.events,3.0.0.draft20060413_v200905140418,"org.w3c.dom.events",1358688609076
started,bundle,org.w3c.dom.smil,1.0.1.v200903091627,"org.w3c.dom.smil",1358688609076
started,bundle,org.w3c.dom.svg,1.1.0.v200806040011,"org.w3c.dom.svg",1358688609077
started,bundle,org.wso2.developerstudio.bpel.humantask.model,1.0.0.201210111118,"org.wso2.developerstudio.bpel.humantask.model",1358688609078
started,bundle,org.wso2.developerstudio.bpel.humantask.ui,1.0.0.201210111118,"org.wso2.developerstudio.bpel.humantask.ui",1358688609078
started,bundle,org.wso2.developerstudio.eclipse.artifact.axis2,2.1.0,"org.wso2.developerstudio.eclipse.artifact.axis2",1358688609079
started,bundle,org.wso2.developerstudio.eclipse.artifact.axis2serviceclient,2.1.0,"org.wso2.developerstudio.eclipse.artifact.axis2serviceclient",1358688609079
started,bundle,org.wso2.developerstudio.eclipse.artifact.bpel,2.1.0,"org.wso2.developerstudio.eclipse.artifact.bpel",1358688609080
started,bundle,org.wso2.developerstudio.eclipse.artifact.brs,1.0.0.201210111118,"org.wso2.developerstudio.eclipse.artifact.brs",1358688609080
started,bundle,org.wso2.developerstudio.eclipse.artifact.carbon.ui.bundle,2.1.0,"org.wso2.developerstudio.eclipse.artifact.carbon.ui.bundle",1358688609080
