what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1358690254493
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690254689
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1358690254822
error,log,,,"Fatal Error in platform:/resource/CalculationProcess/CalculationProcess.bpel [64:17] The element type ""yani:QoS"" must be terminated by the matching end-tag ""</yani:QoS>"".",1358690254863
error,log,,,"Fatal Error in platform:/resource/CalculationProcess/CalculationProcess.bpel [64:17] The element type ""yani:QoS"" must be terminated by the matching end-tag ""</yani:QoS>"".",1358690254872
error,log,,,"Fatal Error in platform:/resource/CalculationProcess/CalculationProcess.bpel [64:17] The element type ""yani:QoS"" must be terminated by the matching end-tag ""</yani:QoS>"".",1358690254885
error,log,,,"Fatal Error in platform:/resource/CalculationProcess/CalculationProcess.bpel [64:17] The element type ""yani:QoS"" must be terminated by the matching end-tag ""</yani:QoS>"".",1358690254891
started,bundle,org.eclipse.jst.common.frameworks,1.1.403.v201012160000,"org.eclipse.jst.common.frameworks",1358690254900
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1358690254924
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1358690254927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690257197
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1358690263154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690269785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1358690403638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1358690405077
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690405518
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1358690410593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690442150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690475907
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.copyLineDown",1358690478775
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690479448
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1358690487796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1358690488688
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1358690490269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1358690492359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690492682
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690499951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690503328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690504706
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690508513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358690514028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690516599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690519892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358690521407
