what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1358083473058
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1358083473058
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1358083477499
activated,editor,org.wso2.developerstudio.eclipse.distribution.project,2.1.0,"org.wso2.developerstudio.eclipse.distribution.project.editor.DistProjectEditor",1358083480018
closed,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1358083480018
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358083484021
closed,editor,org.wso2.developerstudio.eclipse.distribution.project,2.1.0,"org.wso2.developerstudio.eclipse.distribution.project.editor.DistProjectEditor",1358083484030
error,log,,,"Resource(*.wsdl) does not exist as you are creating Empty BPEL Process. But you can proceed.",1358083486373
opened,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358083486415
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358083486559
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1358083491669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083493773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083498125
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358083501752
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358083511399
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1358083531801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083568705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083572043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358083597054
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358083615493
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1358083635596
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083650571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083650732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083655266
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083655778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083682626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083684598
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358083685845
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358083691320
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358083694987
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358083695895
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.stop",1358083698511
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083701307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083702805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083706369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083708260
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.run",1358083710500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083711421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083714952
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358083714957
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358083734853
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358083735637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083837793
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083849513
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358083859506
opened,editor,org.wso2.developerstudio.eclipse.distribution.project,2.1.0,"org.wso2.developerstudio.eclipse.distribution.project.editor.DistProjectEditor",1358083859853
activated,editor,org.wso2.developerstudio.eclipse.distribution.project,2.1.0,"org.wso2.developerstudio.eclipse.distribution.project.editor.DistProjectEditor",1358083859913
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358083864037
opened,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358083864630
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358083864699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083867216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083880722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083882638
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083886117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358083888924
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358083890472
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.stop",1358083892289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083898034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083899608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083902309
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083904266
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.run",1358083906678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083907605
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358083911130
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358083911135
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358083929042
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358083929799
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358084018735
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084023586
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084025411
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358084025765
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358084030613
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084032620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084034972
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358084035313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084036332
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084111365
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358084113069
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084115095
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084115832
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084116052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084148833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084149467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084887594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084889731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358084919869
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358084922045
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358084922262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358085037311
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358085037317
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358085380920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086221371
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086235070
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358086235189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086382454
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086403187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086415206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086481922
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086483849
opened,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1358086485058
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1358086485124
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358086503725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358086512594
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1358086512719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1358086516510
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1358086523931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1358086527648
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358086528055
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1358086531142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1358086534722
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358086535251
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086548213
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358086548315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086550398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086554769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086560832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086561663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358086563356
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1358086565691
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086568330
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358086568518
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086582801
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358086582894
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086591862
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358086592126
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1358086598365
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358086602859
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086604091
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358086604359
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086626976
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1358086627256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086635672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086637150
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1358086637162
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358086639531
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358086639717
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1358086650877
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086663175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086666826
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086668649
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086668963
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086672276
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.stop",1358086675224
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.run",1358086682491
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086686897
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086699787
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086699979
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086704838
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086704981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086705594
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086705599
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086711611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086713539
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086715238
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086715608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086729129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086736136
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086742280
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086743799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086743904
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086743909
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086748614
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086750746
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086754485
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086754793
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086758678
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086759487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086762189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086782134
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358086783711
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086786370
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086788166
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358086788474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358086810389
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087013950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087015500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087024804
activated,editor,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor",1358087024824
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087028273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087605710
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1358087647646
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1358087647968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087662452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087666215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087666646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087700972
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087821206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087890364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358087922385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090288868
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090290748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090291355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090292797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090293783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090294292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090295511
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090297677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090312070
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1358090313283
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.stop",1358090316311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090317879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090327845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090330963
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090332118
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1358090332393
stopped,bundle,com.eviware.soapui.eclipse,4.0.1.wso2v1,"com.eviware.soapui.eclipse",1358090333153
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1358090333154
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1358090333155
stopped,bundle,org.eclipse.bpel.apache.ode.runtime,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.runtime",1358090333155
stopped,bundle,org.wso2.developerstudio.eclipse.bpel.connector,2.1.0,"org.wso2.developerstudio.eclipse.bpel.connector",1358090333155
stopped,bundle,org.eclipse.bpel.runtimes,0.5.0.wso2v2,"org.eclipse.bpel.runtimes",1358090333155
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1358090333155
